Unnamed: 0,title,text,label,label_llm,label_rag
14947, AG Sessions Directs Disgusting Insult At Hawaii After Hawaiian Judge Blocks Trump’s Muslim Ban,"Trump s Attorney General Jeff Sessions is as furious as Trump is over the blocking of an executive order that would have denied Muslims entry into the United States. Rather than reassess their own morality, the Islamophobic tag team has gone after the judges who have pointed out their plans are unconstitutional. For Trump, a former reality tv star and current 70-year-old Fox News viewer, the inability to understand the basics of America s justice system is pretty much a given, but his Attorney General seems just as clueless   and it s literally his job to understand the law.Highlighting his sheer incompetence to perform the job he was handpicked to do, Sessions (formerly an Alabama senator best known for being a racist) slammed the state of Hawaii and discounted its importance in the United States with a shocking rant during an interview with right-wing conspiracy theorist Mark Levin: We ve got cases moving in the very, very liberal Ninth Circuit, who, they ve been hostile to the order,  Sessions said.  We won a case in Virginia recently that was a nicely-written order that just demolished, I thought, all the arguments that some of the other people have been making. We are confident that the President will prevail on appeal and particularly in the Supreme Court, if not the Ninth Circuit. So this is a huge matter. I really am amazed that a judge sitting on an island in the Pacific can issue an order that stops the President of the United States from what appears to be clearly his statutory and Constitutional power. That judge  sitting on an island in the Pacific  Sessions was so quick to dismiss? He s a federal judge working in a federal court in the U.S. state of Hawaii. Hardly a random nobody.As ever, the Trump administration s go-to defense of their badly botched policies is to attack the critics for not letting them do whatever they want. Trump s so-called  travel ban  would have overtly banned many Muslims from entering the United States based exclusively on their religion and ethnicity. The Constitution is pretty clear on that. The ruling was so straightforward that it was actually confirmed by several other federal judges before Trump announced that he was dropping his stab at it and starting over.And given Sessions  track record, it is a bit more odious that he would choose to go after the  island in the Pacific  populated by a diverse group of Americans. Racist dog whistles aren t supposed to be this loud.UPDATE: As reporters have pointed out, Sessions  smear on Judge Derrick Watson is even more obviously partisan because he actually voted for him.FYI Jeff Sessions voted to confirm Derrick Watson, the federal judge he's now attacking as ""a judge sitting on an island in the Pacific"". pic.twitter.com/kfeL4ZoKrP  Kyle Griffin (@kylegriffin1) April 20, 2017Featured image via Mark Wilson/Getty Images",0,Fake,Real
15558,"China air force again flies round Taiwan, over South China Sea","BEIJING (Reuters) - China s air force has again flown bombers and other warplanes through two strategic channels near Taiwan and also over the disputed South China Sea during training drills, state media said on Thursday. Numerous H-6K bombers and other jets recently flew through the Bashi Channel between Taiwan and the Philippines and the Miyako Strait in Japan s south, and also over the South China Sea on a  combat patrol , the official Xinhua news agency said, citing Air Force spokesman Shen Jinke. Shen did not say when the drills began but said all planes had finished their patrols on Thursday, which were intended to  improve maritime real combat capabilities and forge the forces  battle methods . China has been increasingly asserting itself in territorial disputes in the South and East China Seas. It is also worried about Taiwan, run by a government China fears is intent on independence. Beijing has never ruled out the use of force to bring proudly democratic Taiwan under its control, and has warned that any moves towards formal independence could prompt an armed response. China is in the midst of an ambitious military modernization program that includes building aircraft carriers and developing stealth fighters to give it the ability to project power far from its shores. Taiwan is well armed, mostly with U.S. weaponry, but has been pressing Washington to sell it more high-tech equipment to better deter China. ",1,Real,Real
1685,Top lawmakers confident in fairness of Clinton email probe,"NEW YORK (Reuters) - Top lawmakers from both major U.S. political parties said on Sunday they trusted the Justice Department to appropriately handle its probe of presidential candidate Hillary Clinton’s private email server, after a heavily criticized meeting between Clinton’s husband and the U.S. attorney general. Republican Senators Lindsey Graham and John McCain said on CBS show “Face the Nation” that they would respect Attorney General Loretta Lynch’s decision on whether to prosecute Clinton, the likely Democratic presidential nominee.  Congressman Adam Schiff, the top Democrat on the House Intelligence Committee, also said he respected the process, though he acknowledged Lynch’s private meeting last week at an airport with former President Bill Clinton was unfortunate. “I think both of them wish their airplanes had never come anywhere near each other,” Schiff said on “Face the Nation,” adding that he still had confidence in the DOJ and the Federal Bureau of Investigation to do a thorough investigation of Clinton’s email use. “If they say they are going to conduct this investigation by the book, I believe that’s what’s going to happen,” said Schiff, who supports Clinton for the party’s nomination. Lynch said on Friday that she would accept whatever recommendations the career prosecutors working on the case made about whether to prosecute Clinton. The lawmakers’ endorsement for the process follows Clinton’s meeting Saturday with investigators at the FBI’s Washington headquarters, where she answered questions for three and a half hours as part of the probe into use of her private email server. The FBI is investigating Clinton’s email use and whether laws were broken as a result of a personal email server kept in her Chappaqua, New York, home while she was secretary of state from 2009 to 2013. Lawmakers and political strategists speculated on Sunday that the FBI’s interview of Clinton signaled its investigation could be nearing its end. But the FBI offered no information about the status of the probe or who its targets may be. Clinton has long insisted she is not a target. Clinton herself said in comments to MSNBC on Saturday that she “was pleased to have the opportunity to assist the department in bringing its review to a conclusion.” Her rival, presumptive Republican nominee Donald Trump, said it was “impossible” for the FBI not to recommend criminal charges against her. The two have already begun an acrimonious battle ahead of the presidential election on Nov. 8. Democrats are hoping the issue will be resolved before their four-day convention in Philadelphia that begins July 25, which is expected to culminate with Clinton’s nomination for the presidential race. It is unclear what Democrats would do if Clinton were to be indicted and if any contingency plan exists.   Not all lawmakers said they were confident the Justice Department could maintain impartiality. Tom Cotton, a Republican senator, said on NBC’s “Meet the Press” on Sunday he thought Lynch’s meeting with Bill Clinton “raises questions about political interference in this investigation.” ",1,Real,fake
21942,Is This Dem Senator Switching Parties? Calls Out NFL Owners In Player Protest: ‘Right thing to do’ [Video],"Rumors continue to swirl around West Virginia Senator Joe Manchin who told voters during a Facebook live Q & A that he thinks NFL owners should step in and tell players protesting during the national anthem they won t tolerate it. The Democrat Senator has been brushing off talk that he s switching parties to become a Republican. He often agrees with the Republican party and has recently commented that he doesn t  give a sh*t  if he s reelected. Manchin came down on the side of the president in the NFL controversy and had some heartfelt comments about why he stands for our anthem. He called on the NFL owners to address the disrespect in kneeling during the anthem:SENATOR JOE MANCHIN:  This is something the owners have to address. The owners of these football teams, that have these contracts with these players and the conditions these players are going to be playing under, has to step in here and say, I m not going to tolerate it. The only thing that you and I can do right now is turn off the TV if you don t want to watch, don t go to the game if that s a team you don t respect for whatever reason. I think everyone should stand and show respect for the flag that represents the greatest nation on earth that s shed more blood and lost more lives for the cause of freedom that you and I enjoy. HEARTFELT COMMENTS ON  THE RIGHT THING TO DO Senator Manchin spoke about why he believes this is the  right thing to do :  When I was a young person it was just taught to me that was the right thing to do. When I got older and I realized all the sacrifices that were made for me people that went to war, people that didn t return when I realized all of that, I said that s my patriotic duty that I can say thank you for the flag that represents the greatest country on earth. Well said! ",0,Real,Real
5532, John Kasich Decides To Say EVEN WORSE Things About Rape Victims (VIDEO),"There was once a time that John Kasich seemed like the only sane, somewhat reasonable Republican candidate in the presidential race, but those days are long gone. Kasich is starting to sound more and more like Trump and Cruz as time goes on.It was just a few days ago that Kasich said that if women wanted to avoid being raped, they should just not go to parties where there is alcohol. He of course experienced tons of backlash for that comment, but instead of apologizing and admitting that it was a victim-blaming, insensitive remark, he s doubled down instead.In a Sunday morning interview on CNN s State of the Union, Kasich made an attempt to rectify his controversial comments, and ended up making it much worse. In trying to explain his misogynistic reasoning, Kasich said that having alcohol at a party makes it more difficult for justice to be rendered for a whole variety of reasons. Host Dana Bash tried to give Kasich another chance and pressed him further, but the Ohio governor just simply couldn t grasp why his comments would be so controversial or problematic. Bash was generous and even explained to the presidential hopeful that his comments would discourage women from reporting their assaults if they re told that the presence of alcohol makes their story less valid or believable. But Kasich once again failed to understand and continued to dig himself into a deeper hole. He said: Actually, I don t know how anybody would take it that way. Bash answered,  Because it s taken a while to change the stigma of getting people to come out. Kasich, apparently forgetting that the infamous, tragic Steubenville rape case took place in Ohio, shot back: Dana, I have led the way in the country to fight this and to get justice served in these conditions. I think even if, in fact, there is alcohol involved, you still have   you still can find the perpetrator. I just don t want justice to be denied because something comes up that a prosecutor looks at it and says, well, I can t figure this thing out. And no matter what Bash countered back with, Kasich had an equally offensive answer.Certainly, Kasich s speech would be much more effective in preventing sexual assaults if he told potential rapists to avoid alcohol at parties instead of victims. But, you know, that s just not the GOP s style. You can watch the baffling interview below: Featured image via Getty Images / Andrew Burton",0,Fake,real
4731,VIGILANTE PIRATES INTERCEDE Where Government Fails: Prevent Refugees From Reaching Sweden’s Shores,"Like the Soldiers of Oden vigilante group we reported about in February, the National Framed vigilante group is tired of waiting for an inept government to protect its citizens from dangerous criminals arriving by boat from nations who have no intention of assimilating in their country. They ve decided instead, to take matters into their own hands A far right group of vigilante pirate migrant hunters are patrolling Sweden s southern coast by speedboat in a bid to tackle illegal immigration.Nationell Framtid s boats monitor the strait of  resund, a 5km stretch of water between Denmark and Sweden for illegal migrants   who they say are entering Sweden with the help of organised criminal gangs and left wing Danish  do-gooders who think they are helping .Their pseudo-paramilitary get up   all in black punctuated with a bright red tie and insignia badge on their chest paired with black balaclavas and doc martins   are a sinister sight on the misty water.Dennis Ljung, 31, leads the patrol   his far right group the Nationell Framtid   translated as National Future   emerged in April last year during the migrant crisis. We need to take our country back. Our aim is to cleanse our nation free of all immigrants. What we do out on the ocean is just a small step to stop more the mass immigration we have faced for decades,  he told MailOnline.While he is heavily in debt and unemployed, Dennis is one of the few members of the group without a criminal record according to local media reports. At least 11 members have reportedly been convicted for weapons offences and several violent crimes. He dismisses allegations the organisation has neo-Nazi sympathies despite also admitting that  of course  they are in touch with the Soldiers of Odin   a gang of violent white supremacist vigilantes patrolling Finland s streets to  prevent migrant sex attacks . We are a broader organisation than them. We have a written manifesto that outlines our political views, and a code of conduct for how members of Nationell Framtid are supposed to behave   we are not supposed to use violence unless it is necessary for example,  said Dennis. I will never say that we are an organisation of Nazis. Of course we have members who have been involved in that movement, but we are strong nationalists. That is it. Far right vigilante anti-migrant groups across Europe have mushroomed since violence blamed on newcomers rocked the continent.While authorities say they received a record 163,000 applications for asylum in 2015 and are expecting a further 100,000 this year, nearly half may be rejected.Members of Nationell Framtid have been drawn to the group for different reasons, but one thing is clear   they feel the government is not doing enough to prevent illegal immigration to Sweden.Two small speedboats patrol the strait, three men per boat who work 5 or 6 days each week.To help them track down their target  suspicious boats , they re armed with radar, radios, binoculars and  intel  from supporters in Denmark who tip them off to when are where smugglers cross. Once their target is acquired, the team spring into action.Charging through the waters at full speed, shouting warnings through a megaphone the men tell the captain to stop and that they have called the police then shadow them until they leave the Swedish coastline and return to Denmark.If they refuse, the men manoeuvre their small speedboat in front of the boat to stop them from progressing and scream:  We won t leave until you turn around . All boats that we challenge have turned around and gone back to Denmark,  Dennis told MailOnline. In most cases we haven t actually seen any immigrants, we just know that they are inside the boats. At first, their aggressive tactics and menacing attire caused a problem, Dennis admitted to MailOnline during a three-hour interview on their boat in the middle of the strait. As three men in balaclavas and black uniforms we can easily be seen as some kind of modern age pirates. If they have not heard about us they probably see us as dangerous maniacs, but people are used to us and seem to accept what we are doing. Some even praise us since the coast guard is not doing its job,  he said. Via: Daily Mail ",0,Fake,fake
24100,LIVE STREAM: DONALD TRUMP Full Economic Plan Speech At Noon EST…This’ll Make Liberal Heads Explode! [Video],"Donald Trump is making a key speech on the economy and his plan to turn it around. It might not be what liberals want but it s a pro-growth plan with deregulation and lower taxes! You gotta love that! Trump has promised to unveil a new policy agenda for  revitalizing the American economy  in a speech Monday at the Detroit Economic Club. The plan will include major changes to U.S. energy policy that will make the country the biggest producer in the world of oil and gas, as well as coal, Moore said. Read more: Bloomberg",0,Fake,real
11657, Dem Senator ‘Increasingly Concerned’ Trump Will Fire Mueller And Rosenstein To Stop Russia Probe,"Donald Trump is desperate to stop the investigation into his dirty Russian escapades and even went as far as firing FBI Director James Comey, who just happened to be investigating him. Now, Sen. Dianne Feinstein says she is growing  increasingly concerned  that Trump might try to fire both Special Counsel Robert Mueller, who is overseeing the probe into Trump s possible collusion with Russia and his obstruction of justice, and Deputy Attorney General Rod Rosenstein.Feinstein, who is the top Democrat on the Judiciary Committee, laid out her concerns in a statement on Friday. The message the president is sending through his tweets is that he believes the rule of law doesn t apply to him and that anyone who thinks otherwise will be fired. That s undemocratic on its face and a blatant violation of the president s oath of office,  she wrote.Citing Trump s most recent tweets regarding the Russia investigation, which he has repeatedly called a  witch hunt,  Feinstein said Trump has  embarked on an effort to undermine anyone with the ability to bring any misdeeds to light. The Senate should not let that happen. We re a nation of laws that apply equally to everyone, a lesson the president would be wise to learn,  Feinstein said.Trump doesn t have the authority to fire Mueller. However, he can order Rosenstein to fire him. When Rosenstein testified before Congress, he said that he would only consider firing Mueller if there was  good cause.  But if Trump wanted to, he is able to fire Rosenstein and appoint someone who, after Senate confirmation, would follow his orders blindly.But Feinstein warned that this would be a huge mistake on Trump s part and would inevitably lead to a revolt of  even his staunchest supporters. If the president thinks he can fire Deputy Attorney General Rosenstein and replace him with someone who will shut down the investigation, he s in for a rude awakening. Even his staunchest supporters will balk at such a blatant effort to subvert the law,  she said.The similarities between Trump and Nixon just keep piling up. If he were to go the route Feinstein fears, it would be the Saturday Night Massacre all over again and would probably lead to the same outcome: impeachment.Featured image via Win McNamee/Getty Images",0,Real,Real
22152,ONE DEMOCRAT WHO REFUSES To Cast Electoral Vote For Crooked Hillary Could End It All For Her [VIDEO],"Trump is going to win in a landslide, but wouldn t it be a delicious irony to see a male Bernie supporter have the power to keep her from assuming a role she stole from his guy several months ago It s the Electoral College that determines the President, not the popular vote. And the Electoral College is made up of Electors.Usually, the Electoral College is a formality. Electors vote for whomever won their state.This year, there s a hiccup. A Democrat Elector in Washington state says he won t vote for Hillary.Washington state is almost certainly going for Hillary.If this man won t vote for Hillary, he could keep her from getting the 270 electoral votes needed to win the Presidency.Here s what he said:Robert Satiacum is a Bernie fan. He thinks the Democrat primary was rigged. He thinks Hillary cheated. So he won t vote for her.Watch Satiacum letting everyone know he s not joking around:The Seattle Times reported: No, no, no on Hillary. Absolutely not. No way,  said Robert Satiacum, a member of Washington s Puyallup Tribe who had supported Vermont Sen. Bernie Sanders as the Democratic presidential nominee. He had earlier told various media outlets he was wrestling with whether his conscience would allow him to support Clinton and was considering stepping aside for an alternate elector. But on Friday, he sounded firm, even if the election is close.  I hope it comes down to a swing vote and it s me,  he said.  Good. She ain t getting it. Maybe it ll wake this country up. And the Seattle Times says there s another Elector in Washington state who might do the same thing:Bret Chiafalo, a Democratic elector from Everett who is also a Sanders supporter, said he is considering exercising his right to be a  conscientious elector  and vote for the person he believes would be the best president.  I have no specific plans, but I have not ruled out that possibility,  he said. Via: American Lookout",0,Fake,Real
8545,Struggling Republican Bush brings out the big gun: his mom,"MANCHESTER, N.H./WASHINGTON (Reuters) - Jeb Bush brought out his famous family four days before the crucial U.S. presidential primary in New Hampshire, tapping his mother on Friday to scold Republican front-runner Donald Trump over his use of profanity and treatment of women. In a last ditch attempt to make a mark on a Republican primary campaign he was supposed to own, Bush lashed out at both Trump and U.S. Senator Marco Rubio, the one-time protege who  has eclipsed Bush as the party’s establishment candidate in the 2016 White House race. New opinion polls following Monday’s Iowa caucuses showed Trump maintaining a wide lead in New Hampshire’s primary next Tuesday with Rubio rising into second place in the state as Republicans battle for the nomination in November’s presidential election.    Bush, the former governor of Florida, leaned on his well-known family for support.  While former President George W. Bush appeared in a new ad praising his brother as having “a good heart and a strong backbone,” Jeb Bush sat with his mother for an interview with CBS show “This Morning.” The two attacked Trump as misogynistic and vulgar after he used a four-letter word in a recent campaign appearance. “I don’t think a president would have ever shouted profanities in a speech in front of thousands of people with kids in the crowd,” Jeb Bush said. “He does it all the time.” His mother lambasted Trump for criticizing Fox News anchor Megyn Kelly after she quizzed him at a Republican debate in August. Trump made comments widely interpreted as referring to her menstrual cycle. “I don’t know how women can vote for someone who said what he said about Megyn Kelly,” Mrs. Bush said. “It’s terrible. And we knew what he meant, too.” Much loved by today’s Republicans, the former first lady herself raised eyebrows in 1984 when she reportedly made a derogatory reference to Democratic vice presidential candidate Geraldine Ferraro, the first woman on a major party ticket, saying, “I can’t say it, but it rhymes with rich.”     Trump has dismissed Jeb Bush as a “low-energy” loser. The son and brother of U.S. presidents who was expected to glide to the Republican nomination, Bush trails in the single digits in many national polls.         Mrs. Bush, who was campaigning for her younger son in New Hampshire, said “America needs” Jeb and drew an implicit contrast to the brash swagger of Trump. “He’s got the same values that America seems to have lost. He’s almost too polite.” While rivals took aim at him, Trump was forced to miss a rally on Friday in Londonderry, New Hampshire because of a snow storm and was stuck in New York, a spokesman said.  Trump has eschewed much of the one-on-one retail politicking of typical campaigns in favor of large rallies. But in New Hampshire, where voters are used to having candidates’ close attention, the strategy could hurt. Jeb Bush seized the opportunity to make fun of Trump on Twitter, pointing out that even his mother was able make it out despite the weather.  “My 90 year old mother made it out to campaign,” he wrote in response to Trump’s tweet that he was moving a campaign event to Monday due to a “big storm.”  The Bushes chatted with people at a diner in Derry, New Hampshire, according to a pool report sent to news outlets. “Vote for my boy,” Barbara Bush told one table. “I haven’t seen snow in 1,000 years,” she said. The snow did not stop Ohio Governor John Kasich either. His campaign sent reporters a video of the candidate in a snowball fight after a town hall. Jeb Bush also stepped up attacks on Rubio as lacking in experience and accomplishments, saying on MSNBC the first-term Florida lawmaker had done “nothing” in the U.S. Senate. He was not the only one piling on Rubio. New Jersey Governor Chris Christie released satirical videos slamming the Floridian as “scripted” for repeating himself in interviews and speeches.  And the New Hampshire Union Leader newspaper’s publisher criticized Rubio in an editorial for presenting himself as a Washington outsider, saying Rubio “must think New Hampshire a bunch of rubes.” On the positive side for Rubio, he picked up the endorsement of former Louisiana Governor Bobby Jindal, who dropped out of the Republican race in November. “I think he’s a principled conservative. I think he’s the right guy to lead us forward,” Jindal said on Fox News. A Suffolk University/Boston Globe poll released on Friday found that about one-third of likely Republican voters said they could still change their minds. The poll showed Rubio with 19 percent, behind Trump’s 29 percent. Kasich came in third with 13 percent, followed by Bush and U.S. Senator Ted Cruz. For the Democrats, opinion polls show U.S. Senator Bernie Sanders from Vermont with a double-digit lead in New Hampshire over rival Hillary Clinton. Clinton went on the attack against Sanders on Thursday in their most contentious debate yet.  (Additional reporting by Emily Stephenson in New Hampshire, Amy Tennery in New York, Mohammad Zargham and Eric Beech in Washington; Editing by Bill Trott, Alistair Bell and Bernard Orr; For more on the 2016 presidential race, see the Reuters blog, “Tales from the Trail”; here) SAP is the sponsor of this content. It was independently created by Reuters’ editorial staff and funded in part by SAP, which otherwise has no role in this coverage.",1,Real,Real
10945,George Lucas Gives Verdict on New Star Wars Spin-off ‘Rogue One’,"Jack Shepherd The IndependentDespite George Lucas selling the rights to Star Wars to Disney years ago, the creator remains integrally linked to the series.According to Rogue One director Gareth Edwards, Lucas has now seen the upcoming spin-off and, much to everyone s relief, thoroughly enjoyed the film.Speaking to an audience of journalists, Edwards told of how Lucas s opinion was the  most important  one, and his reaction meant he could  die a happy man .According to Sunday World, Edwards said:  Two days ago we got to show George the more, and we all had a phone call and I got to speak with him yesterday, and I don t want to put words into his mouth, but I can honestly say that I can die happy now Continue this story at The IndependentREAD MORE HOLLYWOOD NEWS AT: 21st Century Wire Hollywood Files",0,Real,Real
13888, Happy 2016! Republicans Already Promise To Be F*cking Useless This Year,"Well that didn t take long at all did it? 2016 is only a few days old and already Republicans have vowed to do everything in their power to continue screwing America. Why? Because they re absolutely spineless and don t want to make the Tea Party mad. Seriously, that s the entire reason. One of the two major parties of the United States of America is so afraid of a tiny group of racist morons that they re willing to do or say ANYTHING to keep them happy.Speaker of the Mouse House Paul Ryan has already promised that Republicans are going to vote on repealing Obamacare again:Now it appears that Ryan earned the faint support of Congressional Republicans by promising to get back to the business of negation and legislative navel-gazing. This was evident in Ryan s statement about his plans for Congress in January: When we return in January, the House will put an ObamaCare repeal bill on the floor and pass it and put it on the president s desk We are going to keep working to give families relief from this law while we work to dismantle and replace it altogether. Yes, because millions of families that have never had health insurance before need relief from the burden of having health insurance. And someone please let me know when Republicans figure out exactly what the  replace  part of their big plan is.Salon s Sean Illing summed up the GOP s actions quite nicely when he pointed out that,  each of these votes, like the recent Benghazi hearing, was a masturbatory exercise in political theater.  In other words, Republicans are wasting the taxpayer s time and money for the sole purpose of creating anti-government Tea Party porn.Senate Republicans will be just as useless as Mitch McConnell has promised to keep persecuting refugees. Refugees, if you ll recall, are the Greatest Threat To America Of All Time  because 1 of them might someday do something bad. Meanwhile, a group of armed white Christian extremists have seized a federal building and are threatening to shoot government officials. But, you know, McConnell is worried about those wascally refugees fleeing war and violence. Murika.Featured image via Cagle Cartoons",0,Fake,fake
17210,Puerto Rico authorizes debt payment suspension; Obama signs rescue bill,"SAN JUAN (Reuters) - Puerto Rico authorized suspension of payments on its general obligation debt on Thursday just minutes after U.S. President Barack Obama signed a law creating a federal oversight board with authority to negotiate the restructuring of the island’s $70 billion in debt. The executive order issued by Puerto Rico’s governor, Alejandro Garcia Padilla, comes just one day before the U.S. territory was due to make $1.9 billion worth of debt payments on July 1, including some $780 million in constitutionally-backed, general obligation bonds. It remains to be seen whether Puerto Rico will pay part of the GO debt or any of the non-GO debt. “Under these circumstances, these executive orders protect the limited resources available to the agencies listed in these orders and prevents that these can be seized by creditors, leaving Puerto Ricans without basic services,” Garcia Padilla’s administration said in a statement.  The flurry of activity represents the nadir of a decade-long struggle by Puerto Rico, home to 3.5 million Americans, to stave off economic collapse, reverse a 45 percent poverty rate and stem rampant emigration that exacerbates the economy’s decline.      Garcia Padilla authorized the suspension of general obligation payments under a previously enacted local debt moratorium law that has already been challenged by a creditor lawsuit filed in U.S. District Court in Manhattan.  In addition, Garcia Padilla also declared states of emergency at the island’s biggest public pension - the Commonwealth’s Employee Retirement System - which is more than 99 percent underfunded, as well as the University of Puerto Rico and other agencies. Puerto Rico’s benchmark 2035 General Obligation bond rose 0.44 points in price to trade at 67.19 points, pushing the yield down to 12.578 percent.     In Washington, Obama signed the Puerto Rico Oversight, Management and Economic Stability Act, or PROMESA, in the Oval office on Thursday, one of the few pieces of bi-partisan legislation to make it to his desk. “I want to let the people of Puerto Rico know that although there are still some tough work that we’re going to have to do to dig Puerto Rico out of the hole that it’s in, this indicates how committed my administration is to making sure that they get the help they need,” Obama told reporters before signing it. The law will allow the island access to a bankruptcy-like debt restructuring process, but put its finances under the control of a federally-appointed board — a condition that has riled many in Puerto Rico, including Garcia Padilla. PROMESA, which passed the U.S. Senate on Wednesday, puts a stay, or halt, on litigation in the event of a default. Puerto Rico has already defaulted three times on portions of its debt in the last year. The stay is critical to keep Puerto Rico’s financial restructuring from devolving into a mess of long, costly court battles. The stay is retroactive back to December 2015. The oversight board will have the authority to facilitate consensual restructuring talks, or push Puerto Rico into a court-supervised process akin to U.S. bankruptcy. It will also oversee and monitor the implementation of sustainable budgets.     Still, missed payments matter for the insurers who have to pay out on claims should Puerto Rico not deliver the cash to its investors. MBIA’s National Public Finance Guarantee insures about $173 million in GO debt due on Friday, while Assured Guaranty covers another $184 million, and Ambac insures $40 million in GO or GO-guaranteed debt due on Friday.      The island’s debt-laden semi-public power utility, PREPA,  earlier on Thursday announced it will make its full, $415 million payment due Friday, under the terms of a restructuring agreement reached late last year with the bulk of its creditors.  PREPA, which had been on the brink of collapse under $8.3 billion in debt, last year reached an exchange deal with most of its creditors, which is being finalized. The payment will be made using operational funds and proceeds from new bond sales. “Today’s outcome is another step towards PREPA’s transformation,” Lisa Donahue, the utility’s chief restructuring officer, said in a statement. ",1,Fake,Real
82,BOOM! 4 MEN STEAL TRUMP HAT…Trump Supporter ‘Takes Care Of Business’ [Video],"Four men saw this man wearing a Donald Trump  Make America Great Again  hat inside of a store, so they took it. The man casually asked him to walk outside and handle it, they stupidly obliged ",0,Fake,fake
17866, Heiress To Disney Empire Knows GOP Scammed Us – SHREDS Them For Tax Bill,"Abigail Disney is an heiress with brass ovaries who will profit from the GOP tax scam bill but isn t into f-cking poor people over. Ms. Disney penned an op-ed for USA Today in which she rips the GOP a new one because she has  always been cognizant of income and wealth inequality.  In other words, she is not Donald Trump, Paul Ryan or Bob Corker. Or Mitch McConnell. She is Abigail Disney, dammit. Since the election of Ronald Reagan, the gap between rich and poor has grown dramatically and  trickle down  economics has turned out to cause more of a trickle up,  she writes.  But nothing has brought the problem of inequality into sharper focus for me than the current proposals by Republicans to overhaul the tax system. Disney says that this proposal will be burdensome to the middle class while decreasing  the responsibility of the wealthy to contribute to the common good. And then she dropped a truth bomb. (We like truth bombs.)Republicans insist this plan will cut taxes for the middle class, but the truth is that any meager savings will be offset by losses elsewhere   in deductions no longer allowed, loss of Medicaid and Medicare coverage, and less funding for education, all of which are on the chopping block in order to provide a tax cut for a few very wealthy people like me. There is even a tax break to private jet owners. This bill will give me this tax cut while also killing health insurance for over 13 million people,  Disney wrote.  It will let me pass over $20 million to my children, tax-free. And all my friends with private jets? They get a tax cut too. With a suffocating education system, a dying infrastructure and a national debt that will be at least $1.5 trillion bigger, that social mobility will be far out of reach for people like you,  Disney continued.  But I will be able to stay comfortably right where I am. Does that strike you as fair? No, it does not, thankyouverymuch. But given how this bill was written, I think it s looking a lot like a nightmare from Pirates of the Caribbean,  Disney wrote.  Have I made you angry yet? I really hope I ve made you angry. You should be. No one who votes for this tax bill will be voting with your life in mind. But you will pay for it. Watch:This Disney heiress is taking a stand against the GOP tax bill  even though she s going to benefit from it pic.twitter.com/E5bmcI83mU  NowThis (@nowthisnews) December 20, 2017 If democracy is just a bunch of people advocating for their own self-interest instead of the interests of the greater good, then we re not a democracy, we re anarchy,  Disney added.  We need to start voting and acting as citizens as though the common good matters more than our own personal well-being. This isn t tax reform. It s a heist.Photo by Ralph Orlowski/Getty Images for Burda Media.",0,Real,Real
